errorAileron,errorRudder,errorElevator,P_des.x,P_des.y,P_des.z,P_is.x,P_is.y,P_is.z,L_is.x,L_is.y,L_is.z,aCMDin.x,aCMDin.y,aCMDin.z,aCMDb.x,aCMDb.y,aCMDb.z,ACMDb.x,ACMD.y,ACMDb.z,Throttle
0.003266,0.000453,-0.063455,-365.0000,-334.6960,-0.870000,0.002272,10.32155,-0.640689,-0.005615,21.51462,0.040419,-0.004774,0.039314,0.633339,0.000032,0.000453,-0.063455,-0.602706,-0.003266,9.728010,10.34141,-0.001070,-0.005310
0.004753,0.000534,-0.068394,-365.0000,-334.5960,-0.870000,0.002454,10.46144,-0.639409,-0.005920,20.24835,0.041139,-0.005708,0.041726,0.682670,0.000035,0.000534,-0.068394,-0.593302,-0.004753,9.723645,10.48096,-0.001130,-0.005500
0.006134,0.000621,-0.073448,-365.0000,-334.4960,-0.870000,0.002571,10.58880,-0.637343,-0.006256,19.07990,0.041779,-0.006720,0.044130,0.733147,0.000035,0.000621,-0.073448,-0.584686,-0.006134,9.719107,10.60796,-0.001230,-0.005070
0.007787,0.000732,-0.079924,-365.0000,-334.3960,-0.870000,0.002669,10.72668,-0.635590,-0.006561,17.77872,0.042419,-0.008014,0.047276,0.797838,0.000036,0.000732,-0.079924,-0.575773,-0.007787,9.713159,10.74549,-0.001310,-0.004880
0.009498,0.000882,-0.087502,-365.0000,-334.2960,-0.870000,0.002796,10.86352,-0.633331,-0.006927,16.45959,0.043070,-0.009746,0.050928,0.873530,0.000040,0.000882,-0.087502,-0.566367,-0.009498,9.706126,10.88197,-0.001310,-0.005040
0.011096,0.001048,-0.097294,-365.0000,-334.1960,-0.870000,0.002588,11.01070,-0.629570,-0.007293,15.00211,0.043829,-0.011681,0.055542,0.971349,0.000048,0.001048,-0.097294,-0.555097,-0.011096,9.696978,11.02868,-0.000969,-0.005470
0.011669,0.001161,-0.103004,-365.0000,-334.0960,-0.870000,0.002471,11.08951,-0.626543,-0.007507,14.25479,0.044250,-0.012959,0.058105,1.028389,0.000050,0.001161,-0.103004,-0.548532,-0.011669,9.691636,11.10719,-0.000730,-0.005430
0.012207,0.001408,-0.115013,-365.0000,-333.9960,-0.870000,0.002172,11.22389,-0.620172,-0.007812,12.88834,0.044970,-0.015668,0.063455,1.148357,0.000055,0.001408,-0.115013,-0.536480,-0.012207,9.680294,11.24101,-0.000410,-0.005380
0.012176,0.001733,-0.128664,-365.0000,-333.8960,-0.870000,0.001901,11.34618,-0.613905,-0.008087,11.62878,0.045579,-0.019152,0.069516,1.284737,0.000058,0.001733,-0.128664,-0.525505,-0.012176,9.667237,11.36278,-0.000120,-0.005160
0.011535,0.002376,-0.151576,-365.0000,-333.7960,-0.870000,0.001606,11.50067,-0.603069,-0.008331,9.977295,0.046429,-0.025901,0.079375,1.513644,0.000074,0.002376,-0.151576,-0.508836,-0.011535,9.645205,11.51647,0.000200,-0.005640
0.010564,0.003053,-0.170311,-365.0000,-333.6960,-0.870000,0.001637,11.59929,-0.594447,-0.008483,8.938965,0.046969,-0.032891,0.087170,1.700847,0.000077,0.003053,-0.170311,-0.497566,-0.010564,9.627048,11.61451,0.000300,-0.005270
0.009094,0.004133,-0.198289,-365.0000,-333.5959,-0.870000,0.001527,11.70805,-0.584867,-0.008636,7.762848,0.047530,-0.043994,0.098933,1.980369,0.000087,0.004133,-0.198289,-0.485015,-0.009094,9.599700,11.72265,0.000310,-0.005190
0.006120,0.006716,-0.254497,-365.0000,-333.4959,-0.870000,0.001469,11.84832,-0.571258,-0.008819,6.186340,0.048240,-0.070477,0.122566,2.541933,0.000098,0.006716,-0.254497,-0.468543,-0.006120,9.544292,11.86208,0.000270,-0.004590
0.002899,0.009643,-0.307313,-365.0000,-333.3959,-0.870000,0.001524,11.93356,-0.563751,-0.009002,5.244812,0.048719,-0.100349,0.145023,3.069593,0.000167,0.009643,-0.307313,-0.457401,-0.002899,9.492002,11.94687,0.000230,-0.006520
-0.012274,0.024525,-0.513415,-365.0000,-333.2959,-0.870000,0.001761,12.09242,-0.535910,-0.009277,3.372131,0.050020,-0.251636,0.227334,5.128811,0.000363,0.024525,-0.513415,-0.427020,0.012274,9.287264,12.10429,0.000140,-0.008580
-0.037124,0.049367,-0.779404,-365.0000,-333.1959,-0.870000,0.002084,12.17683,-0.514402,-0.009429,2.409485,0.050720,-0.503361,0.329021,7.786481,0.000451,0.049367,-0.779404,-0.407918,0.037115,9.022084,12.18769,-0.000050,-0.007060
-0.811489,0.737665,-5.753688,-365.0000,-333.0959,-0.870000,0.002034,12.32169,-0.465548,-0.009765,0.632507,0.052379,-7.448806,2.173234,57.48656,0.006650,0.737665,-5.753688,-0.352413,0.725313,4.049731,12.33047,-0.000090,-0.014240
