is.x,_is.y,L_is.z,Delta_L,aCMDin.x,aCMDin.y,aCMDin.,aCMDb.x,aCMDb.y,aCMDb.z,Throttle,•±•É½¹±Rudder,Elevator
0.000000,8.399997,-0.839999,364.9329,382.0308,0.062020,518.3215,0.204718,-0.000517,0.020986,0.000007,-0.204638,0.021760,518.3215,-0.003320,0.028829,0.097880
0.000000,8.599997,-0.859999,364.9228,381.4460,0.043280,517.8918,0.210836,-0.000712,0.021714,0.000007,-0.210753,0.022517,517.8918,-0.003340,0.028848,0.097884
0.000000,8.799996,-0.879999,364.9089,380.6491,0.024960,517.3066,0.218608,-0.000966,0.022667,0.000007,-0.218522,0.023504,517.3066,-0.003350,0.028871,0.097888
0.000000,8.999996,-0.899999,364.8968,380.0390,0.006370,516.8580,0.224880,-0.001176,0.023452,0.000008,-0.224792,0.024314,516.8580,-0.003350,0.028890,0.097891
0.000000,9.199996,-0.919999,364.8820,379.3144,-0.011989,516.3253,0.232033,-0.001425,0.024355,0.000007,-0.231942,0.025245,516.3253,-0.003340,0.028911,0.097894
0.000000,9.399996,-0.939999,364.8623,378.3652,-0.029999,515.6279,0.240928,-0.001740,0.025497,0.000005,-0.240835,0.026419,515.6279,-0.003320,0.028936,0.097897
0.000000,9.599996,-0.959999,364.8528,378.0360,-0.049099,515.3844,0.244938,-0.001887,0.026028,0.000003,-0.244845,0.026962,515.3844,-0.003300,0.028947,0.097898
0.000000,9.799995,-0.979999,364.8346,377.2726,-0.067489,514.8228,0.252335,-0.002154,0.027029,0.000001,-0.252241,0.027984,514.8228,-0.003260,0.028967,0.097900
0.000000,9.999995,-0.999999,364.8174,376.6048,-0.086049,514.3309,0.258970,-0.002395,0.027946,-0.000000,-0.258874,0.028917,514.3309,-0.003210,0.028984,0.097902
0.000000,10.20000,-1.020000,364.7801,375.0366,-0.103069,513.1797,0.272596,-0.002893,0.029868,-0.000003,-0.272501,0.030858,513.1797,-0.003070,0.029018,0.097905
0.000000,10.39999,-1.040000,364.7625,374.4496,-0.121719,512.7468,0.278563,-0.003116,0.030718,-0.000004,-0.278470,0.031710,512.7468,-0.002990,0.029033,0.097906
0.000000,10.59999,-1.060000,364.7389,373.6257,-0.139959,512.1404,0.286362,-0.003406,0.031840,-0.000007,-0.286270,0.032830,512.1404,-0.002870,0.029051,0.097908
0.000000,10.79999,-1.080000,364.7139,372.7884,-0.158169,511.5242,0.294254,-0.003697,0.032996,-0.000010,-0.294166,0.033977,511.5242,-0.002730,0.029068,0.097910
0.000000,10.99999,-1.100000,364.6877,371.9377,-0.176349,510.8981,0.302240,-0.003988,0.034180,-0.000012,-0.302156,0.035144,510.8981,-0.002570,0.029085,0.097911
0.000000,11.19999,-1.120000,364.6604,371.0739,-0.194509,510.2625,0.310319,-0.004279,0.035395,-0.000014,-0.310240,0.036337,510.2625,-0.002400,0.029101,0.097912
0.000000,11.39999,-1.140000,364.6478,370.7969,-0.213669,510.0562,0.313845,-0.004404,0.035933,-0.000015,-0.313768,0.036861,510.0562,-0.002310,0.029108,0.097913
0.000000,11.59999,-1.159999,364.6155,369.7930,-0.231569,509.3182,0.323002,-0.004728,0.037313,-0.000018,-0.322933,0.038203,509.3182,-0.002090,0.029125,0.097914
0.000000,11.79999,-1.179999,364.5816,368.7729,-0.249449,508.5685,0.332285,-0.005047,0.038727,-0.000020,-0.332224,0.039570,508.5685,-0.001850,0.029141,0.097916
0.000000,11.99999,-1.199999,364.5642,368.3570,-0.268389,508.2605,0.336881,-0.005202,0.039429,-0.000022,-0.336825,0.040242,508.2605,-0.001720,0.029148,0.097916
