84.40921	167.9869	158.9438	0.523598	0.123008	0.123008
84.04809	167.9869	158.8876	0.523598	0.121238	0.121238
83.72939	166.2762	157.1288	0.523598	0.119738	0.119738
83.68366	166.2762	157.1221	0.523598	0.119528	0.119528
83.36212	166.2762	157.0757	0.523598	0.118108	0.118108
82.99167	164.8538	155.6017	0.523598	0.116528	0.116528
82.94514	164.8538	155.5954	0.523598	0.116338	0.116338
82.66497	164.8538	155.5582	0.523598	0.115218	0.115218
82.28878	163.5061	154.1628	0.523598	0.113808	0.113808
81.95722	163.5061	154.1235	0.523598	0.112668	0.112668
81.57570	163.5061	154.0809	0.523598	0.111428	0.111428
81.23969	160.8312	151.3700	0.523598	0.110368	0.110368
80.90171	160.8312	151.3356	0.523598	0.109358	0.109358
80.85327	160.8312	151.3308	0.523598	0.109218	0.109218
80.46437	159.7363	150.1988	0.523598	0.108148	0.108148
80.12214	159.7363	150.1685	0.523598	0.107298	0.107298
79.87663	159.7363	150.1481	0.523598	0.106728	0.106728
79.72893	158.3321	148.7321	0.523598	0.106398	0.106398
79.38315	158.3321	148.7059	0.523598	0.105648	0.105648
79.03588	158.3321	148.6810	0.523598	0.104918	0.104918
78.68719	155.7384	146.0638	0.523598	0.104208	0.104208
78.28707	155.7384	146.0384	0.523598	0.103418	0.103418
78.13659	155.7384	146.0293	0.523598	0.103128	0.103128
77.83495	154.3493	144.6227	0.523598	0.102578	0.102578
77.48195	154.3493	144.6036	0.523598	0.101968	0.101968
77.02647	154.3493	144.5807	0.523598	0.101218	0.101218
76.97575	152.6195	142.8484	0.523598	0.101128	0.101128
76.67101	152.6195	142.8341	0.523598	0.100638	0.100638
76.31458	152.6195	142.8187	0.523598	0.100068	0.100068
76.21258	151.2531	141.4480	0.523598	0.099908	0.099908
** PERIOD **
75.59920	151.2531	141.4223	0.523598	0.098738	0.098738
75.44550	151.2531	141.4155	0.523598	0.098378	0.098378
75.03496	148.2076	138.3500	0.523598	0.097248	0.097248
74.67488	148.2076	138.3310	0.523598	0.096128	0.096128
74.57185	148.2076	138.3254	0.523598	0.095788	0.095788
74.36559	147.7152	137.8215	0.523598	0.095088	0.095088
74.10737	147.7152	137.8068	0.523598	0.094188	0.094188
73.79690	147.7152	137.7897	0.523598	0.093188	0.093188
73.38187	145.2245	135.2785	0.523598	0.092038	0.092038
72.96568	145.2245	135.2614	0.523598	0.091148	0.091148
72.86146	145.2245	135.2576	0.523598	0.090968	0.090968
72.54839	143.8075	133.8306	0.523598	0.090498	0.090498
72.18242	143.8075	133.8202	0.523598	0.090028	0.090028
71.71083	143.8075	133.8090	0.523598	0.089528	0.089528
71.65837	141.9334	131.9339	0.523598	0.089488	0.089488
71.18562	141.9334	131.9260	0.523598	0.089198	0.089198
70.86993	141.9334	131.9223	0.523598	0.089098	0.089098
70.50117	139.1739	129.1598	0.523598	0.089048	0.089048
70.39572	139.1739	129.1591	0.523598	0.089038	0.089038
69.97363	139.1739	129.1573	0.523598	0.089038	0.089038
69.65677	138.0059	127.9887	0.523598	0.089078	0.089078
69.23395	138.0059	127.9893	0.523598	0.089188	0.089188
